1156	Play a major chord's 1st, 3rd, and 5th one at a time on three adjacent strings. Mute strings you have left to separate the notes, and change strings slowly in quarter notes.
1157	Learn the three triad tones in one position across three strings, using quarter notes.
1158	Three-String Eighth-Note Round Trip
1159	Play the previous exercise's three-string fingering up and down in eighth notes. Keep counting through the final rest before re-entering.
1160	Connect eighth notes and rests while keeping the three-string fingering.
1161	This position cannot be converted to a regular note.
1162	Choose eighth or sixteenth notes for triplets.
1163	Remove the dotted eighth before entering triplets.
1164	Remove the existing triplet group before changing its duration.
1165	Select the beat where the triplet group starts.
1166	There are notes later in this beat. Start the triplet on an empty beat.
1167	Make an empty beat and remove connecting techniques.
1168	Converting to three regular notes requires empty time afterward. Deleting the group clears only its current duration.
1169	Could not load the instrument sound.
1170	Could not start audio. Tap again.
1171	Bar {value1} · beat {value2} · {value3}
1172	Change pitch
1173	Drop inside the score · Esc to cancel
1174	Move canceled. The score is unchanged.
1175	Move canceled.
1176	Loading FRETIVA LAB
1177	Preparing the FRETIVA LAB app.
1178	Saved Chords
1179	Mini Chords
1180	No saved chords
1181	Save chords, then load them here.
1182	The same repeat marking is already set.
1183	A repeat start is required.
1184	Remove the connected repeat end and endings first.
1185	Remove the endings that use this repeat first.
1186	Remove higher-numbered endings first.
1187	An ending can only extend into an adjacent bar with the same number.
1188	Ending 1 needs both a repeat start and a repeat end.
1189	Set ending {value1} first.
1190	Place ending {value1} after ending {value2}.
1191	Ending 1 needs a repeat-end marking.
1192	Remove the To Coda referencing this Coda first.
1193	Remove the jump instruction referencing this symbol first.
1194	Remove the jump instruction in the same bar first.
1195	The same symbol is already set.
1196	A progression can contain only one Fine.
1197	The same {value1} target already exists.
1198	A Coda symbol is needed as the target.
1199	Coda must be in a bar after To Coda.
1200	Remove the location symbol in the same bar first.
1201	The same jump instruction is already set.
1202	A progression can contain only one jump instruction.
1203	Place the jump instruction after the first bar.
1204	A Segno symbol is needed as the target.
1205	Segno must be in a bar before the D.S. instruction.
1206	A Fine symbol is needed as the target.
1207	Fine must be in a bar before the jump instruction.
1208	To Coda and Coda must have matching numbers.
1209	To Coda must be in a bar before the jump instruction.
1210	Coda must be in a bar after the jump instruction.
1211	To Coda must come after Segno.
1212	A 64-bar acoustic pop exercise combining open-chord changes with section-by-section band arranging
1213	Beginner to early intermediate
1214	Intro build
1215	Chorus expansion
1216	A 64-bar project for two-beat chord changes and spacious mid-tempo pop ballad accompaniment
1217	A bright 64-bar mid-tempo pop progression for C–G–Am–F open chords, eighth-note strumming, and two-beat changes
1218	A 64-bar progression for ii–V–I changes, seventh chords, walking bass, and soft jazz-pop rhythm
1219	Early intermediate
1220	An upbeat 64-bar pop-rock progression for open-chord eighth-note strumming and quick two-beat changes
1221	Recommended progression for personal practice · 96-bar piano ballad with a soft pop band arrangement
1222	Personal practice
1223	Hammer-on
1224	Slide Up
1225	Slide Down
1226	Bend Release
1227	Natural Harmonic
1228	Conversion stopped because of unsupported or unrecognized symbols. Check the raw output.
1229	Choose standard notation or octave-transposing guitar notation.
1230	Experimental OMR conversion · Compare with the original
1231	Check the string and fret for note {value1}.
1232	Top left
1233	Top right
1234	Bottom right
1235	Bottom left
1236	Bright Start
1237	Bright, basic pop rhythm practice
1238	Warm Cycle
1239	Acoustic pop · Gentle strumming
1240	Power Pop Rock
1241	Band strumming · Mid-tempo rock
1242	Soul Groove
1243	Two-beat chord changes · Smooth soul
1244	Quick Changes
1245	Chord changes lasting two beats, one beat, and one beat
1246	Tension and Release
1247	Flowing progressions with two-beat changes
1248	Blues Walk
1249	Basic 12-bar blues · Loop turnaround
1250	Move to the next chord using the specified fingering
1251	Open
1252	Near the nut
1253	Around fret {value1}
1254	{value1} · string {value2} root · {value3}{value4}
1255	E-shape maj7
1256	E-shape 7
1257	A-shape maj7
1258	E-shape m7
1259	A-shape m7
1260	D-shape maj7
1261	E-shape major
1262	A-shape major
1263	E-shape minor
1264	A-shape 7
1265	Seventh-Chord Barre Cycle
1266	Descend from fret 7 to 5 to 3 while learning seventh-chord barre changes with visible sixth- and fifth-string roots and ii–V–I resolution
1267	Use barre chords instead of open chords and move through frets 7→5→3.
1268	Bm7 → Em7: Switch from sixth-string-root E-shape m7 to fifth-string-root A-shape m7 within the seventh-fret area
1269	Em7 → Am7: Descend exactly two frets from 7 to 5 while changing the root string
1270	Am7 → Dm7: Stay at fret 5 and switch from sixth-string-root E-shape m7 to fifth-string-root A-shape m7
1271	Dm7 → G7 → Cmaj7: Descend from fret 5 to 3, hear the F→E and B→C semitone resolutions, then connect to the next Bm7
1272	Around fret 7
1273	Bm7 · string 6 root · E-shape m7 at fret 7
1274	Hold a full barre at fret 7 and add only string 5, fret 9, then switch to Em7 in the A shape in the same area
1275	Clearly show the B root at string 6, fret 7
1276	Full barre at fret 7 plus string 5, fret 9
1277	Course starting point
1278	Em7 · string 5 root · A-shape m7 at fret 7
1279	Mute Bm7's sixth string and change strings 5, 4, and 2 to form Em7 in the same seventh-fret area
1280	Include the E root at string 5, fret 7
1281	Resolve within the same seventh-fret area as Bm7
1282	Do not use the previous rootless fingering
1283	Around fret 5
1284	Am7 · string 6 root · E-shape m7 at fret 5
1285	Move the whole hand down exactly two frets from Em7's seventh-fret area to a full barre at fret 5
1286	Full barre at fret 5 plus string 5, fret 7
1287	Descend exactly two frets from fret 7
1288	Return to a sixth-string root
1289	Dm7 · string 5 root · A-shape m7 at fret 5
1290	Stay at Am7's fifth fret, mute string 6, and reposition the fifth-string D root and strings 4 and 2
1291	Include the D root at string 5, fret 5
1292	Stay in the same fifth-fret area as Am7
1293	Around fret 3
1294	G7 · string 6 root · E-shape 7 at fret 3
1295	Descend two frets from Dm7's fifth-fret area and clearly hear G7's third (B) and flat seventh (F)
1296	Descend two frets from fret 5 to 3
1297	Clearly hear the third (B) and flat seventh (F)
1298	Tension chord before Cmaj7
1299	Cmaj7 · string 5 root · A-shape maj7 at fret 3
1300	Land on the C root at string 5, fret 3; hear F→E and B→C resolve by semitone, and connect the sustain to the next Bm7
1301	Include G at string 1, fret 3
1302	Land on the C root at string 5, fret 3
1303	Let the final resolution ring
1304	Seventh-Chord Resolution in D
1305	Switch between sixth- and fifth-string-root shapes to resolve to Dmaj7
1306	Move through frets 3→5→7 with barre chords, arriving at Dmaj7
1307	Bm7 → Em7: Stay in the seventh-fret area and switch from a sixth-string root to a fifth-string root
1308	Em7 → A7: Move the whole hand down exactly two frets from 7 to 5
1309	A7 → Dmaj7: Stay in the fifth-fret area and switch from a sixth-string root to a fifth-string root
1310	Move from Gmaj7 at fret 3 to A7 at fret 5
1311	Change root strings to Dmaj7 in the same fifth-fret area
1312	Move the whole hand from fret 5 to Bm7 at fret 7
1313	Bm7 · string 6 root · fret 7
1314	Stay in the seventh-fret area and switch from a sixth-string-root shape to fifth-string-root Em7
1315	B root at string 6, fret 7
1316	Same seventh-fret position as Em7
1317	Keep the hand position through Em7
1318	Em7 · string 5 root · fret 7
1319	Switch to a fifth-string-root shape in the same seventh-fret area as Bm7
1320	E root at string 5, fret 7
1321	Same seventh-fret position as Bm7
1322	Descend two frets for the next A7
1323	A7 · string 6 root · fret 5
1324	Move the whole hand down two frets from Em7 to A7 in the fifth-fret area
1325	A root at string 6, fret 5
1326	Move from fret 7 to 5
1327	Keep the hand position through Dmaj7
1328	Dmaj7 · string 5 root · fret 5
1329	Resolve to fifth-string-root Dmaj7 in the same fifth-fret area as A7
1330	D root at string 5, fret 5
1331	Same fifth-fret position as A7
1332	Final resolution chord
1333	Alternating Major-Seventh Roots in A
1334	Move from fret 5 to 7 while alternating sixth- and fifth-string roots
1335	Stay at fret 5 and switch from a sixth-string-root shape to a fifth-string-root shape
1336	Move the whole hand up two frets to Emaj7
1337	Descend from fret 7 to 5, arriving at Amaj7
1338	Let Amaj7 at fret 5 ring and prepare to repeat
1339	Two-Beat Resolution in D
1340	Move between frets 7 and 5 every two beats, resolving to Dmaj7
1341	Change root strings to Em7 in the same seventh-fret area
1342	Move the whole hand down two frets to A7
1343	Return quickly to Bm7 at fret 7
1344	Let Dmaj7 ring and prepare to repeat
1345	D-Shape Semitone Round Trip
1346	Move D→E→F and back with the same maj7 shape
1347	Move the same D shape up two frets to Emaj7
1348	Move the same D shape up one fret to Fmaj7
1349	Keep the shape and descend to Emaj7
1350	Return to Dmaj7 with its open-string root
1351	D-Shape Two-Fret Shifts
1352	Move F→G→A in two-fret steps with the same maj7 shape
1353	Keep the D shape and move up two frets to Gmaj7
1354	Keep the D shape and move up two frets to Amaj7
1355	Descend to Gmaj7 with the same shape
1356	Descend to Fmaj7 with the same shape
1357	Let Fmaj7 ring and prepare to repeat
1358	D Shape Across the Fretboard
1359	Practice wide D-shape moves through frets 3→5→7
1360	Let Amaj7 ring fully, then descend to Gmaj7
1361	Keep the same shape and descend a semitone to Emaj7
1362	Pop-Rock Barres in G
1363	Move through frets 3→5→7 with E- and A-shape barres
1364	Move from the E shape at fret 3 to A-shape D at fret 5
1365	Move from fret 5 to E-shape Em at fret 7
1366	Make a wide descent from fret 7 to A-shape C at fret 3
1367	Let C at fret 3 ring and prepare to repeat
1368	Two-Beat Barre Changes in G
1369	Move precisely through frets 3→5→7→3 every two beats
1370	Change root strings to E-shape G at fret 3
1371	I–vi–IV–V Barres in C
1372	Connect a C-major progression with barre chords, without open chords
1373	Descend from C at fret 8 to Am at fret 5
1374	Descend from Am at fret 5 to F at fret 1
1375	Ascend from F at fret 1 to G at fret 3
1376	Hold the tension of G at fret 3 and repeat back to C
1377	Basic m7♭5 Resolution
1378	Resolve from m7♭5 at fret 7 through E7 to Am7
1379	Switch to E7 in the same seventh-fret area
1380	Resolve from fret 7 to Am7 at fret 5
1381	Let Am7 ring and prepare to repeat
1382	Two-Beat m7♭5 Changes
1383	Change m7♭5→E7→Am7 every two beats
1384	Let Am7 ring fully before returning to fret 7
1385	Extended m7♭5 Cycle
1386	Move through frets 7→5→3, following a minor resolution with ii–V–I
1387	Stay at fret 5 and change root strings to Dm7
1388	Descend from fret 5 to G7 at fret 3
1389	Resolve to Cmaj7 in the same third-fret area
1390	Let Cmaj7 ring and prepare to repeat
1391	Rootless Shell ii–V–I
1392	Leave the root to the bass and connect only the 3rd, 5th, and 7th
1393	Frets 5–7
1394	Keep strings 1 and 2 at frets 5 and 6, and avoid the two lowest strings
1395	Frets 3–4
1396	Play only the shell on strings 4, 3, and 2; mute strings 6, 5, and 1
1397	Frets 4–5
1398	Connect the middle three-string shapes by semitone and mute the outer strings
1399	Minimal Movement on the Top Three Strings
1400	Connect Am7–Dm7–G7–Cmaj7 using only strings 1–3
1401	Top three strings at fret 5
1402	Hold a mini barre across strings 3, 2, and 1 at fret 5
1403	Top three strings at frets 5–6
1404	Keep the mini barre and move only string 2 to fret 6
1405	Top three strings at frets 3–4
1406	Move the whole shape to the third-fret area, with only string 3 at fret 4
1407	Top three strings at frets 3–5
1408	Anchor string 1 at fret 3 and move only string 2 to fret 5
1409	Main Round Trip
1410	Main
1411	E2–E5 ascending and descending
1412	Pattern A
1413	Sixth-String Hammer-ons
1414	Pattern B
1415	Fifth-String Hammer-ons
1416	Pattern C
1417	First-String Pull-offs
1418	Pattern D
1419	Third-String Descent
1420	Section 1 · Low Sixth-String Start
1421	Start slowly from low E2.
1422	Section 2 · Fifth-String Semitones
1423	Pass through D#3 and climb to fret 11.
1424	Section 3 · Through the Middle Register
1425	Climb along strings 4 and 3.
1426	Section 4 · Reach the High Register
1427	Reach E5 at string 1, fret 12.
1428	Section 5 · Descend from the High Register
1429	Descend with a pull-off and slide feel.
1430	Section 6 · Return to the Lower Register
1431	Return to your low E2 starting position.
1432	Mini A · Sixth-String Ascent
1433	Pick E2, then continue with hammer-ons.
1434	Mini B · Fifth-String Ascent
1435	Pick C#3, then hammer on up to fret 11.
1436	Mini C · First-String Descent
1437	Pick E5, then try slides and pull-offs.
1438	Short slide
1439	Optional pull-off
1440	Mini D · Third-String Descent
1441	Pick F#4, then descend with pull-offs and slides.
1442	Pull-off/slide
1443	Optional hammer-on
1444	Optional pull-off/slide
1445	You completed the E2–E5 ascent and descent accurately.
1446	Review the D# positions once more.
1447	Practice the first-string high-register section again.
1448	Practice the descending fret 11→7 connection again.
1449	Practice returning to the lower register again.
1450	Reconnect the missed positions slowly.
1451	Stage 1 · Open-String Start
1452	Move from low to high using open strings.
1453	Stage 2 · Natural Notes Up and Down
1454	Follow the natural notes at frets 0–3.
1455	Stage 3 · Introduction to Semitones
1456	Learn the semitone at the adjacent fret too.
1457	Stage 4 · Frets 0–3 Round Trip
1458	Move through 0→1→2→3 and back, one fret at a time.
1459	Connect the same positions a little faster.
1460	{value1} · Pattern {value2}
1461	Move through 0→1→2→3→0 on string {value1}.
1462	You completed the frets 0–3 beginner course accurately.
1463	Review all six open-string positions once more.
1464	Practice the adjacent semitone positions again, including F#2.
1465	Reconnect the ascending and descending natural notes at frets 0–3.
1466	Slowly practice 0→1→2→3 and back on one string again.
1467	Slowly review the missed positions at frets 0–3.
1468	Show current guitar only
1469	Climate-Controlled Cabinet
1470	A temperature- and humidity-controlled cabinet with lighting and a glass front door
1471	{value1} original transparent PNG instrument skin
1472	{value1} original transparent PNG guitar skin
1473	{value1} Cream Pomeranian Collection transparent PNG instrument skin
1474	Horizontal figure-eight perspective whale V8
1475	Background fish school A
1476	Background fish school B
1477	Cathedral bell chain
1478	Deep-sea cathedral bell
1479	Cathedral bell clapper
1480	Armillary sphere fixed base
1481	Armillary sphere outer ring
1482	Armillary sphere middle ring
1483	Armillary sphere inner ring
1484	Deep-sea gatekeeper statue
1485	Left seahorse guardian
1486	Right seahorse guardian
1487	Seaweed cluster A
1488	Seaweed cluster B
1489	Seaweed cluster C
1490	Seaweed cluster D
1491	Fine seaweed cluster A
1492	Fine seaweed cluster B
1493	Fine seaweed cluster C
1494	Left moonlight banner
1495	Right moonlight banner
1496	Fixed shell lamp
1497	Large upper-left gear
1498	Small gear
1499	Lower-right gear
1500	Top-mounted pendulum
1501	Clockwork gatekeeper
1502	Moving hermit crab
1503	Swimming shark
1504	Fisher casting a net
1505	Interactive treasure chest
1506	Interactive suspicious chest
1507	Lower lava-rock guitar platform
1508	Lava eruption
1509	Bubbling lava pool
1510	Torch flames
1511	Resting baby dragon
1512	Flying dragon
1513	Fluttering torn dragon banner
1514	Head-tilting miniature poodle
1515	Running and somersaulting border collie
1516	Walking, playful British Shorthair
1517	Hopping, sliding, playful Munchkin cat
1518	Flowing garden fountain
1519	Gently swaying garden swing
1520	Fountain fence · fixed rear layer
1521	Fountain fence · fixed front layer
1522	Mossy wooden plank floor {value1}
1523	Large rocky riverbank
1524	Wide rocky riverbank
1525	Vertical rocky riverbank
1526	Large round rock island
1527	Flat upper rock island
1528	Low rock island A
1529	Low rock island B
1530	Small round rock island
1531	Three-rock island
1532	Wide flat rock island
1533	Large round lily pad
1534	Overlapping large lily pads
1535	Medium round lily pad
1536	Medium split lily pad
1537	Small round lily pad
1538	Wide split lily pad
1539	Fully open water lily
1540	Side-facing water lily
1541	Water lily bud
1542	Central stepping-stone bridge
1543	Lower guitar dock
1544	Pond frog
1545	Diving frog
1546	Subtle floating
1547	Subtle swaying
1548	Continuous rotation
1549	Continuous reverse rotation
1550	Light variation
1551	Subtle gatekeeper idle
1552	Pendulum swing
1553	Background fish-school crossing
1554	Bell-body swing
1555	Opposite-phase bell clapper
1556	Armillary sphere middle-ring reverse rotation
1557	Root-anchored seaweed
1558	Top-anchored banner
1559	Occasional guardian response
1560	Torch burning
1561	Lava bubbling
1562	Sequential movement
1563	Random movement
1564	You have unapplied changes
1565	Could not save. Your changes are preserved
1566	Initial editing state
1567	Map layout applied
1568	Applying map layout…
1569	Jade
1570	Deep Jade
1571	Sapphire
1572	Amethyst
1573	Rose Bronze
1574	Champagne Gold
1575	Dozing while seated
1576	Sleeping with mouth open
1577	Sprawled sleeping
1578	All animations
1579	Relaxing
1580	Sleeping on belly
1581	Fire breath
1582	This browser's enemy adjustments have not yet been included in the deployed version
1583	You have unapplied changes
1584	Matches the applied layout
1585	A frog landing point references a deleted rock or lily pad.
1586	The layout contains map objects that are no longer registered.
1587	The layout duplicates a map object that allows only one instance.
1588	Maps can only be saved from the local development view on this PC.
1589	Could not complete the save request. Your changes remain in the editor.
1590	Could not save display adjustments.
1591	Open treasure chest
1592	Mimic attack {value1}/{value2}
1593	Defeated mimic disappearing
1594	Open closed treasure chest
1595	Abyssal Moon Cathedral
1596	A sunken deep-sea cathedral lit by moonlight
1597	Moonlit Autumn Temple Path
1598	A quiet moonlit temple path with autumn foliage and drifting leaves
1599	Celestial Eclipse Clocktower
1600	A celestial clocktower with a lunar eclipse and rotating astronomical rings
1601	Clockwork Opera Citadel
1602	A mechanical opera citadel resonating with a giant organ and clockwork mechanisms
1603	Coastal Cove
1604	A modular coastal map built around clear shallows and a sandy beach
1605	Claw Arcade
1606	Independent claw machines on dedicated wall-side platforms: four on the left and three on the right
1607	Lava Canyon
1608	A modular canyon map built around a broad lava channel
1609	A city rooftop under starlight and a full moon
1610	Sunny Park
1611	A modular park map built around a sunlit lawn
1612	Mode 7 Lab
1613	Developer-only pseudo-3D perspective and ground tests
1614	Riverside Garden
1615	A modular riverside map built around clear flowing water
1616	Blue Ocean
1617	Aurora Glacier
1618	Above the Clouds
1619	Milky Way Desert
1620	Firefly Forest
1621	 scenery for neon-note practice
1622	3D Lab
1623	A 3D battlefield for landscape phones and desktop
1624	Section 1 · Start at Fret 5
1625	Let's start at fret 5.
1626	Section 2 · Ascend through Frets 7–9
1627	Move up to a higher position.
1628	Section 3 · High Notes at Fret 10
1629	Reach the high notes at fret 10.
1630	Section 4 · Descend Step by Step
1631	Come back down from the high notes.
1632	Section 5 · Return to Fret 5
1633	Return to the starting position.
1634	You completed the ascent and descent accurately.
1635	Practice the high-register section at frets 9–10 again.
1636	Practice the descent and return to fret 5 again.
1637	Practice the ascent through frets 5–8 again.
1638	Cute object-style standard enemies
1639	Elemental orbs: fire, earth, water, wind, light, purple, and ice
1640	Resonance cores: amp, metronome, vinyl, tape, pedal, mic, and speaker
1641	No Pet
1642	Hide the pet beside the guitar.
1643	Cream Pomeranian
1644	A cream Pomeranian that tilts its head, lies down, and sits up to beg
1645	Silver Cat
1646	A silver-white cat that plays with grass, kneads, licks its paws, and washes its face
1647	{value1}, string {value2}
1648	Horizon Height
1649	Camera Tilt
1650	Perspective Strength
1651	Ground Size
1652	Ground Scroll Speed
1653	Near Object Size
1654	Distant Object Size
1655	Object Perspective
1656	Horizontal Spread
1657	Enemy Approach Animation Speed
1658	Field of View
1659	Camera Height
1660	Near-Distance Reference
1661	Maximum Draw Distance
1662	Ground Grid Tiling
1663	Natural
1664	Smooth
1665	Could not render the game screen. [CANVAS_CONTEXT]
1666	Recording ended.
1667	Unsupported SVG screen element. [SVG_CONTENT]
1668	Original
1669	Warm
1670	Cool
1671	Black & White
1672	Video recording is not supported in this environment. Open the same address directly in Safari to check. [RECORDER_API]
1673	Camera unavailable. Check whether another app is using it.
1674	Could not finish recording. Try again.
1675	FRETIVA LAB Guitar Performance
1676	Video compositing is unavailable.
1677	Recording mode closed because you left the screen. Turn recording mode on again.
1678	Could not start the camera preview. Try again.
1679	Recording preparation timed out. Try again.
1680	Recording requires a secure connection. Open an HTTPS address. [SECURE_CONTEXT]
1681	Camera access is unavailable in this environment. Open the same address directly in Safari to check. [CAMERA_API]
1682	This environment does not support video output from the game canvas. [CANVAS_STREAM]
1683	Recording stopped because the camera or microphone disconnected.
1684	Close recording mode
1685	 and the current video will disappear from this screen.\nTo keep it on your device, choose Save Video first.\nFiles already saved on your device will remain.\nContinue?
1686	The camera is not ready. Try again.
1687	Could not create the video composition canvas.
1688	An error occurred during recording. Recording mode has closed.
1689	No video was created. Record again.
1690	Recording stopped because the screen changed or a device disconnected. You can save what was recorded so far.
1691	Video creation timed out. Record again.
1692	Find your video in Photos.
1693	Find your video in Downloads.
1694	Save canceled. Your video is still available.
1695	Could not save. Download from the video menu below or try again.
1696	FRETIVA LAB · Note Shooter
1697	I scored {value1} in Note Shooter! Give it a try.
1698	Note Shooter Results
1699	Best score  {value1}
1700	Play guitar and beat your best score
